timestamp,mik innen-a_1,mik innen-a_2,miks boden-_1,miks boden-_2,miks kanal-_1,miks kanal-_2,Date,Time,HumidityHive,TemperatureHive,WatervapourdenHive,TemperatureOutside,Barometer,HumidyOutside,Rain,WindSpeed,WindDir
2013-04-26 10:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,10:00:00,73.99,32.01,24.989,18.3889,1014.43,51,0,3.22,157
2013-04-26 10:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,10:10:00,71.12,32.29,24.38,18.4444,1014.23,54,0,3.22,180
2013-04-26 10:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,10:20:00,72.37,32.46,25.034,18.8333,1014.23,53,0,3.22,157
2013-04-26 10:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,10:30:00,66.48,32.6,23.168,19.2222,1013.99,55,0,3.22,135
2013-04-26 10:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,10:40:00,67.79,32.66,23.7,19.5,1013.89,49,0,0,157
2013-04-26 10:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,10:50:00,70.44,32.78,24.783,20.1667,1013.72,47,0,1.61,112
2013-04-26 11:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,11:00:00,73.58,32.86,25.998,19.8889,1013.72,43,0,0,180
2013-04-26 11:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,11:10:00,72.24,32.74,25.363,19.6667,1013.55,44,0,3.22,202
2013-04-26 11:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,11:20:00,75.73,32.69,26.518,19.5556,1013.28,45,0,1.61,247
2013-04-26 11:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,11:30:00,74.18,32.51,25.728,19.9444,1013.18,45,0,0,202
2013-04-26 11:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,11:40:00,75.47,32.66,26.385,19.8333,1013.14,46,0,3.22,225
2013-04-26 11:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,11:50:00,81.87,32.31,28.096,20.0556,1012.94,48,0,0,247
2013-04-26 12:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,12:00:00,76.15,32.84,26.878,20.3333,1012.7,46,0,0,315
2013-04-26 12:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,12:10:00,72.31,33.07,25.834,20.5556,1012.5,48,0,1.61,315
2013-04-26 12:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,12:20:00,73.96,33.17,26.564,20.5,1012.33,45,0,1.61,315
2013-04-26 12:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,12:30:00,70.83,33.26,25.561,20.5,1012.09,45,0,1.61,337
2013-04-26 12:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,12:40:00,71.2,33.32,25.776,21,1011.96,45,0,3.22,337
2013-04-26 12:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,12:50:00,71.17,32.92,25.226,20.6667,1011.65,46,0,1.61,292
2013-04-26 13:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,13:00:00,73.01,32.8,25.715,20.4444,1011.62,46,0,6.44,337
2013-04-26 13:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,13:10:00,66.31,33.17,23.816,20.5556,1011.42,47,0,0,247
2013-04-26 13:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,13:20:00,77.3,33.15,27.734,20.6111,1011.14,49,0,0,270
2013-04-26 13:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,13:30:00,66.25,33.03,23.619,20.6667,1010.98,46,0,1.61,292
2013-04-26 13:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,13:40:00,68.04,33.3,24.606,20.2778,1010.5,49,0,3.22,337
2013-04-26 13:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,13:50:00,67.29,33.78,24.957,20.6111,1010.4,49,0,4.83,292
2013-04-26 14:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,14:00:00,67.35,33.08,24.075,20.6667,1010.2,51,0,3.22,292
2013-04-26 14:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,14:10:00,65.4,33.35,23.714,20.6667,1009.99,48,0,0,247
2013-04-26 14:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,14:20:00,75.83,32.74,26.623,20.8889,1009.86,50,0,3.22,337
2013-04-26 14:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,14:30:00,75.18,32.9,26.62,21.1667,1009.76,48,0,1.61,247
2013-04-26 14:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,14:40:00,68.06,33.49,24.861,21.2222,1009.38,49,0,1.61,337
2013-04-26 14:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,14:50:00,72.3,33.67,26.661,22.1111,1008.94,49,0,3.22,337
2013-04-26 15:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,15:00:00,72.04,33.58,26.44,22.1667,1008.64,47,0,3.22,315
2013-04-26 15:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,15:10:00,69.41,33.6,25.501,22.3333,1008.64,48,0,1.61,337
2013-04-26 15:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,15:20:00,76.14,33.45,27.754,22.4444,1008.47,46,0,1.61,315
2013-04-26 15:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,15:30:00,70.63,33.25,25.475,22.7222,1008.23,45,0,0,270
2013-04-26 15:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,15:40:00,72.11,33.12,25.831,22.1111,1007.96,47,0,4.83,202
2013-04-26 15:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,15:50:00,72.27,33.26,26.081,22.2222,1007.93,48,0,0,270
2013-04-26 16:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,16:00:00,69.24,33.49,25.292,22.3333,1007.96,45,0,3.22,270
2013-04-26 16:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,16:10:00,72.74,33.36,26.389,21.8333,1007.62,48,0,3.22,292
2013-04-26 16:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,16:20:00,68.49,33.75,25.363,21.6667,1007.52,48,0,3.22,270
2013-04-26 16:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,16:30:00,70.14,33.67,25.865,21.4444,1007.25,48,0,3.22,292
2013-04-26 16:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,16:40:00,66.76,33.6,24.528,21.5,1007.15,50,0,1.61,270
2013-04-26 16:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,16:50:00,70.39,33.57,25.82,21.5556,1007.11,48,0,3.22,270
2013-04-26 17:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,17:00:00,63.45,33.76,23.509,21.5,1007.01,49,0,1.61,247
2013-04-26 17:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,17:10:00,67.66,33.76,25.068,21.4444,1006.88,50,0,4.83,225
2013-04-26 17:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,17:20:00,71.43,33.7,26.382,21.2222,1006.71,50,0,3.22,225
2013-04-26 17:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,17:30:00,71.81,33.28,25.942,20.8889,1006.61,52,0,3.22,225
2013-04-26 17:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,17:40:00,68.61,33.29,24.799,20.6667,1006.74,53,0,4.83,202
2013-04-26 17:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,17:50:00,67.99,33.23,24.497,20.5,1006.61,53,0,0,225
2013-04-26 18:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,18:00:00,67.07,33.55,24.577,20.5,1006.64,53,0,1.61,247
2013-04-26 18:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,18:10:00,66.8,33.4,24.285,20.3889,1006.74,56,0,3.22,315
2013-04-26 18:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,18:20:00,68.96,33.17,24.768,19.7222,1006.54,60,0,9.66,315
2013-04-26 18:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,18:30:00,69.16,33.06,24.696,18.7778,1006.74,65,0,16.09,270
2013-04-26 18:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,18:40:00,71.29,33.15,25.578,17.7778,1006.84,70,0,9.66,292
2013-04-26 18:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,18:50:00,67.49,32.82,23.796,17.1667,1006.98,74,0,8.05,292
2013-04-26 19:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,19:00:00,74.04,32.84,26.133,16.7222,1006.98,77,0,9.66,315
2013-04-26 19:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,19:10:00,72.46,32.96,25.738,16.3333,1006.98,78,0,11.27,337
2013-04-26 19:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,19:20:00,73.49,32.97,26.118,16.2222,1006.98,80,0,9.66,0
2013-04-26 19:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,19:30:00,70.3,33.07,25.116,16.1667,1006.98,80,0,8.05,337
2013-04-26 19:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,19:40:00,68.54,33,24.397,15.9444,1007.11,81,0,6.44,315
2013-04-26 19:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,19:50:00,65.05,32.9,23.033,15.7222,1006.95,82,0,0,337
2013-04-26 20:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,20:00:00,62.57,33.11,22.402,15.6667,1006.74,83,0,4.83,337
2013-04-26 20:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,20:10:00,69.25,32.9,24.52,15.3889,1006.78,84,0,6.44,337
2013-04-26 20:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,20:20:00,71.27,32.96,25.315,15.3333,1006.95,84,0,3.22,337
2013-04-26 20:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,20:30:00,68.03,33.11,24.357,15.2222,1007.18,84,0,0,-1
2013-04-26 20:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,20:40:00,60.26,33.42,21.931,15.2222,1007.25,84,0,3.22,337
2013-04-26 20:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,20:50:00,63,33.31,22.795,15.2222,1007.22,84,0,0,337
2013-04-26 21:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,21:00:00,65.29,33.31,23.624,15.1667,1007.15,84,0,1.61,337
2013-04-26 21:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,21:10:00,74.43,33.15,26.704,15,1007.01,84,0,0,-1
2013-04-26 21:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,21:20:00,64.66,33.23,23.297,15,1006.91,84,0,0,-1
2013-04-26 21:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,21:30:00,68.65,33.14,24.618,15,1007.01,85,0,1.61,337
2013-04-26 21:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,21:40:00,70.03,32.86,24.743,14.7778,1006.81,85,0,0,-1
2013-04-26 21:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,21:50:00,70.31,33.16,25.24,14.6667,1006.71,85,0,0,337
2013-04-26 22:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,22:00:00,63.51,33.12,22.75,14.7222,1006.61,86,0,1.61,337
2013-04-26 22:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,22:10:00,68.47,32.76,24.065,14.7778,1006.57,86,0,0,337
2013-04-26 22:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,22:20:00,67.44,32.82,23.778,14.7222,1006.37,86,0,0,337
2013-04-26 22:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,22:30:00,66.5,32.93,23.583,14.7222,1006.27,86,0,0,337
2013-04-26 22:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,22:40:00,68.89,32.85,24.328,14.7222,1006.1,85,0,0,-1
2013-04-26 22:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,22:50:00,71.26,32.79,25.085,14.6667,1005.93,86,0,0,337
2013-04-26 23:00:00,NA,NA,NA,NA,NA,NA,4/26/2013,23:00:00,66.63,33.27,24.058,14.6111,1005.83,86,0,0,-1
2013-04-26 23:10:00,NA,NA,NA,NA,NA,NA,4/26/2013,23:10:00,68.65,33.06,24.514,14.3889,1005.73,86,0,0,-1
2013-04-26 23:20:00,NA,NA,NA,NA,NA,NA,4/26/2013,23:20:00,67.36,33.17,24.194,14.1667,1005.62,86,0,0,337
2013-04-26 23:30:00,NA,NA,NA,NA,NA,NA,4/26/2013,23:30:00,70.04,33.1,25.063,14.2222,1005.56,87,0,0,-1
2013-04-26 23:40:00,NA,NA,NA,NA,NA,NA,4/26/2013,23:40:00,69.82,32.9,24.722,14.1667,1005.42,87,0,0,-1
2013-04-26 23:50:00,NA,NA,NA,NA,NA,NA,4/26/2013,23:50:00,66.94,33.22,24.106,14.1111,1005.22,87,0,0,-1
2013-04-27 00:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,0:00:00,66.84,33.23,24.083,14,1005.18,88,0,0,337
2013-04-27 00:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,0:10:00,65.92,33.43,24.003,14,1005.18,88,0,0,337
2013-04-27 00:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,0:20:00,68.35,33.23,24.627,14,1005.15,88,0,0,337
2013-04-27 00:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,0:30:00,64.62,33.42,23.517,14,1005.12,88,0,0,337
2013-04-27 00:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,0:40:00,66.74,33.36,24.212,13.9444,1005.29,88,0,1.61,337
2013-04-27 00:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,0:50:00,64.78,33.49,23.663,14,1005.46,88,0,3.22,292
2013-04-27 01:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,1:00:00,65.71,33.47,23.977,13.9444,1005.46,88,0,0,315
2013-04-27 01:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,1:10:00,68.35,33.21,24.601,13.7778,1005.32,87,0,6.44,292
2013-04-27 01:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,1:20:00,71.82,33.35,26.041,13.8333,1005.29,82,0,1.61,292
2013-04-27 01:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,1:30:00,69.47,33.03,24.767,13.9444,1005.18,80,0,6.44,270
2013-04-27 01:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,1:40:00,69.69,33.22,25.096,14,1005.05,78,0,1.61,292
2013-04-27 01:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,1:50:00,64.88,33.47,23.674,13.9444,1004.91,78,0,1.61,270
2013-04-27 02:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,2:00:00,68.04,33.23,24.515,13.9444,1004.98,77,0,0,270
2013-04-27 02:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,2:10:00,67.59,33.54,24.754,13.9444,1004.71,77,0,1.61,292
2013-04-27 02:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,2:20:00,64.94,33.55,23.796,13.9444,1004.41,76,0,0,-1
2013-04-27 02:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,2:30:00,64.47,33.47,23.525,13.8333,1004.37,77,0,0,292
2013-04-27 02:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,2:40:00,65.35,33.47,23.846,13.7778,1004.27,76,0,0,225
2013-04-27 02:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,2:50:00,64.88,33.44,23.637,13.8333,1003.97,76,0,0,225
2013-04-27 03:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,3:00:00,63.22,33.47,23.069,13.7778,1003.83,76,0,0,-1
2013-04-27 03:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,3:10:00,65.35,33.42,23.783,13.6667,1003.66,77,0,1.61,157
2013-04-27 03:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,3:20:00,63.89,33.33,23.142,13.6111,1003.56,77,0,0,-1
2013-04-27 03:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,3:30:00,64.93,33.36,23.556,13.7222,1003.39,75,0,1.61,225
2013-04-27 03:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,3:40:00,64.11,33.54,23.48,13.7778,1003.19,75,0,0,247
2013-04-27 03:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,3:50:00,66.18,33.51,24.2,13.7222,1003.15,76,0,0,247
2013-04-27 04:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,4:00:00,64.93,33.42,23.63,13.4444,1003.09,77,0,0,112
2013-04-27 04:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,4:10:00,68.16,33.47,24.871,13.3333,1002.95,77,0,0,-1
2013-04-27 04:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,4:20:00,64.94,33.49,23.721,13.2778,1002.68,77,0,0,225
2013-04-27 04:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,4:30:00,68.25,33.3,24.682,13.5,1002.48,76,0,3.22,225
2013-04-27 04:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,4:40:00,65.65,33.35,23.804,13.6111,1002.51,76,0,0,202
2013-04-27 04:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,4:50:00,66.74,33.4,24.263,13.5556,1002.48,76,0,0,202
2013-04-27 05:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,5:00:00,71.85,33.12,25.738,13.3889,1002.41,77,0,0,202
2013-04-27 05:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,5:10:00,69.88,32.94,24.795,13.2222,1002.31,78,0,0,202
2013-04-27 05:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,5:20:00,69.15,32.92,24.51,13.1111,1002.2,79,0,0,202
2013-04-27 05:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,5:30:00,69.09,32.72,24.231,13,1002,80,0,0,202
2013-04-27 05:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,5:40:00,71.96,33.19,25.873,12.8889,1001.83,81,0,1.61,202
2013-04-27 05:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,5:50:00,65.76,33.42,23.932,12.7778,1001.76,81,0,1.61,157
2013-04-27 06:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,6:00:00,69.53,33.19,24.999,12.6667,1001.73,82,0,0,-1
2013-04-27 06:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,6:10:00,66.49,33.47,24.262,12.6111,1001.63,82,0,0,157
2013-04-27 06:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,6:20:00,66.64,33.4,24.227,12.5556,1001.43,82,0,0,157
2013-04-27 06:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,6:30:00,65.56,33.47,23.922,12.5,1001.56,82,0,0,157
2013-04-27 06:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,6:40:00,63.27,33.48,23.099,12.5,1001.46,82,0,1.61,157
2013-04-27 06:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,6:50:00,62.12,33.35,22.524,12.5,1001.46,83,0,1.61,157
2013-04-27 07:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,7:00:00,61.61,33.39,22.386,12.6111,1001.59,82,0,1.61,180
2013-04-27 07:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,7:10:00,63.6,32.97,22.603,12.7778,1001.63,81,0,1.61,202
2013-04-27 07:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,7:20:00,72.76,32.91,25.776,12.8889,1001.43,81,0,0,-1
2013-04-27 07:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,7:30:00,67.08,32.9,23.752,13,1001.46,81,0,0,-1
2013-04-27 07:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,7:40:00,63.69,32.71,22.325,13,1001.53,81,0,0,-1
2013-04-27 07:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,7:50:00,68.97,32.48,23.883,12.5556,1001.7,80,0,9.66,292
2013-04-27 08:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,8:00:00,65.26,32.91,23.119,11.8333,1001.76,82,0,11.27,315
2013-04-27 08:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,8:10:00,68.22,32.81,24.04,11.5,1001.8,83,0,11.27,315
2013-04-27 08:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,8:20:00,66.66,32.92,23.628,11.3333,1001.83,84,0,8.05,315
2013-04-27 08:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,8:30:00,64.42,32.72,22.593,11.1667,1001.73,85,0,9.66,315
2013-04-27 08:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,8:40:00,68.37,32.78,24.055,11.0556,1001.63,86,0,8.05,315
2013-04-27 08:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,8:50:00,69.8,32.54,24.248,11,1001.73,87,0.2,4.83,292
2013-04-27 09:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,9:00:00,74.15,32.16,25.244,10.5,1001.93,88,0,4.83,292
2013-04-27 09:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,9:10:00,73.03,32.39,25.168,9.72222,1001.97,88,0,11.27,292
2013-04-27 09:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,9:20:00,76.8,31.9,25.787,9.44444,1001.97,88,0,9.66,292
2013-04-27 09:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,9:30:00,76.89,31.74,25.597,9.27778,1002.04,88,0,6.44,292
2013-04-27 09:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,9:40:00,66.1,32.33,22.708,9.22222,1002.14,88,0,9.66,292
2013-04-27 09:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,9:50:00,65.35,32.74,22.944,9.16667,1002.2,89,0,6.44,315
2013-04-27 10:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,10:00:00,62.34,32.76,21.91,9.05556,1002.24,89,0,3.22,315
2013-04-27 10:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,10:10:00,70.31,32.49,24.36,9.05556,1002.34,89,0,6.44,292
2013-04-27 10:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,10:20:00,64.31,32.66,22.483,9,1002.41,89,0.2,3.22,270
2013-04-27 10:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,10:30:00,65.46,32.73,22.97,9.05556,1002.24,90,0.2,1.61,315
2013-04-27 10:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,10:40:00,61.92,32.71,21.705,9.16667,1002.2,90,0,1.61,292
2013-04-27 10:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,10:50:00,61.61,32.72,21.608,9.16667,1002.34,91,0.2,0,270
2013-04-27 11:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,11:00:00,65.08,32.59,22.668,9.22222,1002.34,91,0,1.61,270
2013-04-27 11:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,11:10:00,67.29,32.28,23.055,9.16667,1002.37,91,0,3.22,270
2013-04-27 11:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,11:20:00,79.25,32.37,27.283,9.16667,1002.41,91,0,1.61,270
2013-04-27 11:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,11:30:00,72.52,32.4,25.006,9.11111,1002.41,91,0,3.22,270
2013-04-27 11:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,11:40:00,66.46,32.33,22.831,9.16667,1002.44,92,0,0,292
2013-04-27 11:50:00,NA,NA,NA,NA,NA,NA,4/27/2013,11:50:00,70.51,32.35,24.249,9.16667,1002.44,92,0.2,3.22,292
2013-04-27 12:00:00,NA,NA,NA,NA,NA,NA,4/27/2013,12:00:00,64.29,32.33,22.086,9.27778,1002.54,92,0,3.22,292
2013-04-27 12:10:00,NA,NA,NA,NA,NA,NA,4/27/2013,12:10:00,69.7,32.7,24.419,9.22222,1002.58,92,0,3.22,292
2013-04-27 12:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,12:20:00,69.33,32.48,24.008,9.22222,1002.64,92,0,8.05,315
2013-04-27 12:30:00,NA,NA,NA,NA,NA,NA,4/27/2013,12:30:00,75.56,32.43,26.096,9.11111,1002.48,92,0,6.44,315
2013-04-27 12:40:00,NA,NA,NA,NA,NA,NA,4/27/2013,12:40:00,73.54,32.31,25.237,9.05556,1002.61,92,0,6.44,315
2013-04-27 12:50:00,3065.69616478607,4155.96517365986,1481.44102028519,1539.61592367493,2616.95034723376,940.559387290792,4/27/2013,12:50:00,68.1,32.61,23.745,8.94444,1002.71,92,0,11.27,315
2013-04-27 13:00:00,3120.05514436425,3970.17782296013,1532.92767392069,1571.18466886061,2576.30286029147,908.390908098334,4/27/2013,13:00:00,70.01,32.61,24.411,9,1002.64,91,0,8.05,315
2013-04-27 13:10:00,3097.72874918896,3885.79496836675,1472.20337400282,1513.36889619436,2251.2041489086,882.293279853638,4/27/2013,13:10:00,67.5,32.25,23.09,9,1002.75,91,0,6.44,315
2013-04-27 13:20:00,3035.82031430822,3998.40804582436,1465.02092485039,1518.14092467133,2176.85493880795,847.59805147388,4/27/2013,13:20:00,73.12,32.19,24.933,8.83333,1002.78,91,0,11.27,315
2013-04-27 13:30:00,3043.80293868638,3579.38409140524,1517.4190412244,1565.2536685892,1966.41971439082,1003.53310696618,4/27/2013,13:30:00,69.13,32.56,24.04,8.77778,1002.68,91,0,9.66,315
2013-04-27 13:40:00,2941.18599990746,3748.51801378153,1502.73575609275,1618.68361886031,2307.11791178103,911.501019126606,4/27/2013,13:40:00,71.81,32.49,24.88,8.83333,1002.58,91,0,12.87,315
2013-04-27 13:50:00,2944.02200962525,3560.82714415754,1393.97111439137,1433.53493259011,1903.29778701045,823.400917850141,4/27/2013,13:50:00,67.31,32.45,23.271,8.83333,1002.58,91,0,11.27,337
2013-04-27 14:00:00,3129.67863909947,3326.19803013119,1540.40366608463,1558.00290066569,2007.05917969847,960.730885785742,4/27/2013,14:00:00,74.02,31.73,24.629,8.72222,1002.64,91,0,11.27,315
2013-04-27 14:10:00,3157.84644865179,3356.26987299858,1546.87472382609,1588.80280905214,2068.3321900596,839.892453359095,4/27/2013,14:10:00,73.28,31.48,24.059,9,1002.64,90,0,9.66,315
2013-04-27 14:20:00,3192.11376260472,3350.9809042484,1501.08885312066,1544.30450230026,2077.07121514399,927.645832118712,4/27/2013,14:20:00,65.28,31.66,21.64,9,1002.68,90,0,8.05,337
2013-04-27 14:30:00,2942.23514945503,3358.55923355119,1461.83828102211,1567.70767742964,2075.12431513832,1052.93695372286,4/27/2013,14:30:00,68.79,32.19,23.456,9.16667,1002.64,89,0,8.05,315
2013-04-27 14:40:00,3081.03491396925,3164.23927796572,1411.56753025125,1463.06786552751,2078.75730149224,1158.30705786568,4/27/2013,14:40:00,68.17,32.18,23.233,9.27778,1002.61,89,0,9.66,315
2013-04-27 14:50:00,3021.04251067464,3204.59163578374,1559.44180916485,1528.84518880131,2034.53468994276,1131.57860907885,4/27/2013,14:50:00,72.96,32.03,24.667,9.22222,1002.68,88,0,6.44,315
2013-04-27 15:00:00,3119.22575704171,2981.5799443089,1576.02902217622,1572.83117119024,2065.51638199669,945.519622666984,4/27/2013,15:00:00,77.11,31.84,25.808,9.05556,1002.48,88,0,12.87,337
2013-04-27 15:10:00,3013.67265106254,3141.24001741745,1507.64308517254,1428.81798421983,2026.35061235903,886.313895710329,4/27/2013,15:10:00,69.51,32.2,23.715,8.94444,1002.44,89,0,8.05,337
2013-04-27 15:20:00,NA,NA,NA,NA,NA,NA,4/27/2013,15:20:00,64.86,32.43,22.4,8.83333,1002.41,89,0,11.27,0
2013-04-27 15:30:00,2927.29865990833,1212.79199542094,1285.00131754772,1418.80243343636,1502.39074928255,837.005750243448,4/27/2013,15:30:00,66.99,32.48,23.198,8.94444,1002.37,90,0,4.83,337
